link,missing_rate,method_type,method,rmse,nrmse,r2,mape
ap-pa,0.4,baseline,ForwardFill,89.38,9.91,-0.3967672828981901,4.48
ap-pa,0.4,baseline,BackwardFill,85.56,9.49,-0.2799300680401693,4.11
ap-pa,0.4,baseline,RollingMean,88.41,9.8,-0.3665188126805343,4.45
ap-pa,0.4,baseline,LinearInterpolation,77.47,8.59,-0.04915417288604518,3.84
ap-pa,0.4,stacking,StackingRegressor,36.5967,4.06,0.7652,1.9167
ap-pa,0.45,baseline,Mean,72.62,8.04,-0.00013714811737930432,4.66
ap-pa,0.45,baseline,Median,74.54,8.25,-0.0539835656934442,3.71
ap-pa,0.45,baseline,KNNImputer,72.62,8.04,-0.00013714811737930432,4.66
ap-pa,0.45,baseline,ForwardFill,85.75,9.49,-0.394739364252052,4.25
ap-pa,0.45,baseline,BackwardFill,96.34,10.66,-0.7603629718200551,4.42
ap-pa,0.45,baseline,RollingMean,84.89,9.4,-0.366913019926314,4.23
ap-pa,0.45,baseline,LinearInterpolation,79.6,8.81,-0.20178808157409311,3.84
ap-pa,0.45,stacking,StackingRegressor,36.5967,4.06,0.7652,1.9167
ap-pa,0.5,baseline,Mean,73.79,8.17,-8.442205555070359e-06,4.73
ap-pa,0.5,baseline,Median,75.78,8.39,-0.054658477112592196,3.81
ap-pa,0.5,baseline,KNNImputer,73.79,8.17,-8.442205555070359e-06,4.73
ap-pa,0.5,baseline,ForwardFill,92.91,10.29,-0.585371194777695,4.36
ap-pa,0.5,baseline,BackwardFill,95.68,10.59,-0.681115841547423,4.58
ap-pa,0.5,baseline,RollingMean,90.37,10.01,-0.4997564786106561,4.28
ap-pa,0.5,baseline,LinearInterpolation,81.89,9.07,-0.23152905760175035,4.01
ap-pa,0.5,stacking,StackingRegressor,36.5967,4.06,0.7652,1.9167
ap-pb,0.2,baseline,Mean,196.33,24.77,-0.0013567391047957233,336.92
ap-pb,0.2,baseline,Median,218.67,27.59,-0.242206974346459,372.82
ap-pb,0.2,baseline,KNNImputer,196.33,24.77,-0.0013567391047957233,336.92
ap-pb,0.2,baseline,ForwardFill,224.24,28.29,-0.306318545458961,371.4
ap-pb,0.2,baseline,BackwardFill,214.21,27.02,-0.1920787925717331,197.11
ap-pb,0.2,baseline,RollingMean,218.84,27.61,-0.24422275900073043,366.54
ap-pb,0.2,baseline,LinearInterpolation,190.33,24.01,0.058889623307636474,282.88
ap-pb,0.25,baseline,Mean,196.04,24.8,-0.0030247034111745563,275.54
ap-pb,0.25,baseline,Median,219.91,27.82,-0.26225027995969064,304.8
ap-pb,0.25,baseline,KNNImputer,196.04,24.8,-0.0030247034111745563,275.54
ap-pb,0.25,baseline,ForwardFill,216.42,27.38,-0.22246203134448073,301.35
ap-pb,0.25,baseline,BackwardFill,213.39,27.0,-0.18851883138651515,162.45
ap-pb,0.25,baseline,RollingMean,214.76,27.17,-0.20379177404389992,298.06
ap-pb,0.25,baseline,LinearInterpolation,185.99,23.53,0.09714585604131654,230.35
ap-pb,0.3,baseline,Mean,198.76,25.24,-0.0063048814991746305,236.34
ap-pb,0.3,baseline,Median,222.77,28.29,-0.2640891209883516,260.21
ap-pb,0.3,baseline,KNNImputer,198.76,25.24,-0.0063048814991746305,236.34
ap-pb,0.3,baseline,ForwardFill,215.15,27.32,-0.17912922265068243,256.16
ap-pb,0.3,baseline,BackwardFill,208.85,26.52,-0.1110514802232081,139.35
ap-pb,0.3,baseline,RollingMean,216.32,27.47,-0.19192573761838339,253.59
ap-pb,0.3,baseline,LinearInterpolation,188.79,23.98,0.09214025466992692,196.38
ap-pb,0.35,baseline,Mean,193.48,24.47,-0.0037163752278805973,205.24
ap-pb,0.35,baseline,Median,216.82,27.42,-0.2603727750819709,225.89
ap-pb,0.35,baseline,KNNImputer,193.48,24.47,-0.0037163752278805973,205.24
ap-pb,0.35,baseline,ForwardFill,213.86,27.04,-0.22621226104197278,210.68
ap-pb,0.35,baseline,BackwardFill,204.02,25.8,-0.11597523664794873,121.58
ap-pb,0.35,baseline,RollingMean,213.8,27.04,-0.22550535907398328,213.97
ap-pb,0.35,baseline,LinearInterpolation,183.69,23.23,0.09536992845315218,151.82
ap-pb,0.4,baseline,Mean,191.15,24.05,-0.0009991639199371516,182.41
ap-pb,0.4,baseline,Median,211.48,26.61,-0.22521352168050868,199.95
ap-pb,0.4,baseline,KNNImputer,191.15,24.05,-0.0009991639199371516,182.41
ap-pb,0.4,baseline,ForwardFill,219.65,27.64,-0.321716121403399,187.69
ap-pb,0.4,baseline,BackwardFill,205.18,25.81,-0.15326624975273084,109.44
ap-pb,0.4,baseline,RollingMean,217.14,27.32,-0.29167591212008603,190.14
ap-pb,0.4,baseline,LinearInterpolation,183.06,23.03,0.08199534192829483,135.46
ap-pb,0.45,baseline,Mean,187.5,23.55,-0.00048822197790721056,164.37
ap-pb,0.45,baseline,Median,206.78,25.97,-0.21677589890645277,179.79
ap-pb,0.45,baseline,KNNImputer,187.5,23.55,-0.00048822197790721056,164.37
ap-pb,0.45,baseline,ForwardFill,215.55,27.07,-0.32215714626699454,168.48
ap-pb,0.45,baseline,BackwardFill,208.78,26.22,-0.2404108714463089,99.72
ap-pb,0.45,baseline,RollingMean,213.02,26.76,-0.29131491111138375,170.57
ap-pb,0.45,baseline,LinearInterpolation,181.21,22.76,0.06550389273597312,122.31
ap-pb,0.5,baseline,Mean,184.0,23.02,-7.585258451370258e-05,149.37
ap-pb,0.5,baseline,Median,199.79,25.0,-0.17904584281454383,162.4
ap-pb,0.5,baseline,KNNImputer,184.0,23.02,-7.585258451370258e-05,149.37
ap-pb,0.5,baseline,ForwardFill,208.1,26.04,-0.2792374077407922,152.39
ap-pb,0.5,baseline,BackwardFill,207.71,25.99,-0.274399347605524,91.97
ap-pb,0.5,baseline,RollingMean,206.49,25.84,-0.2594792267339683,154.6
ap-pb,0.5,baseline,LinearInterpolation,178.96,22.39,0.05396638132706022,111.4
pe-ap,0.2,baseline,Mean,180.84,22.76,-0.03008132108034922,31.54
pe-ap,0.2,baseline,Median,195.02,24.54,-0.19799048043151446,32.05
pe-ap,0.2,baseline,KNNImputer,180.84,22.76,-0.03008132108034922,31.54
pe-ap,0.2,baseline,ForwardFill,189.06,23.79,-0.12592740090296672,30.81
pe-ap,0.2,baseline,BackwardFill,273.28,34.39,-1.352465321282669,39.08
pe-ap,0.2,baseline,RollingMean,187.84,23.64,-0.11145136338840045,31.03
pe-ap,0.2,baseline,LinearInterpolation,211.57,26.63,-0.4099218203579471,33.72
pe-ap,0.25,baseline,Mean,163.83,20.34,-0.012769670828159274,26.6
pe-ap,0.25,baseline,Median,176.57,21.92,-0.17649824137107895,26.54
pe-ap,0.25,baseline,KNNImputer,163.83,20.34,-0.012769670828159274,26.6
pe-ap,0.25,baseline,ForwardFill,178.84,22.2,-0.20683290710769553,26.98
pe-ap,0.25,baseline,BackwardFill,250.02,31.04,-1.358800924301494,32.76
pe-ap,0.25,baseline,RollingMean,177.8,22.07,-0.19290897918002692,27.17
pe-ap,0.25,baseline,LinearInterpolation,190.42,23.64,-0.3682452883535827,27.56
pe-ap,0.3,baseline,Mean,152.63,18.65,-7.077579751602059e-05,23.56
pe-ap,0.3,baseline,Median,161.81,19.77,-0.12400586294979221,22.81
pe-ap,0.3,baseline,KNNImputer,152.63,18.65,-7.077579751602059e-05,23.56
pe-ap,0.3,baseline,ForwardFill,195.52,23.89,-0.6412280838072972,27.18
pe-ap,0.3,baseline,BackwardFill,233.99,28.59,-1.3504444950426833,29.02
pe-ap,0.3,baseline,RollingMean,186.54,22.79,-0.4938763796273351,25.74
pe-ap,0.3,baseline,LinearInterpolation,198.01,24.19,-0.6831518549595785,26.97
pe-ap,0.35,baseline,Mean,150.74,18.56,-0.005152759037404531,22.54
pe-ap,0.35,baseline,Median,161.7,19.91,-0.15663764925953938,21.96
pe-ap,0.35,baseline,KNNImputer,150.74,18.56,-0.005152759037404531,22.54
pe-ap,0.35,baseline,ForwardFill,185.89,22.88,-0.528651138036466,24.9
pe-ap,0.35,baseline,BackwardFill,218.01,26.84,-1.10252622633057,25.85
pe-ap,0.35,baseline,RollingMean,182.48,22.46,-0.47309296644758736,24.35
pe-ap,0.35,baseline,LinearInterpolation,188.58,23.22,-0.5732037549924787,24.61
pe-ap,0.4,baseline,Mean,142.97,17.43,-0.00010367274280276284,20.78
pe-ap,0.4,baseline,Median,151.92,18.52,-0.1293277842983238,19.52
pe-ap,0.4,baseline,KNNImputer,142.97,17.43,-0.00010367274280276284,20.78
pe-ap,0.4,baseline,ForwardFill,174.95,21.33,-0.4976469427319774,22.28
pe-ap,0.4,baseline,BackwardFill,207.47,25.29,-1.1061987185662967,23.64
pe-ap,0.4,baseline,RollingMean,174.83,21.31,-0.49552564208517835,21.95
pe-ap,0.4,baseline,LinearInterpolation,177.59,21.65,-0.5430745485662758,22.08
pe-ap,0.45,baseline,Mean,142.31,17.39,-0.00017090047083923032,20.26
pe-ap,0.45,baseline,Median,151.97,18.57,-0.14045107913860266,18.97
pe-ap,0.45,baseline,KNNImputer,142.31,17.39,-0.00017090047083923032,20.26
pe-ap,0.45,baseline,ForwardFill,167.81,20.51,-0.39072780797253626,20.78
pe-ap,0.45,baseline,BackwardFill,196.27,23.99,-0.9024230128895023,21.26
pe-ap,0.45,baseline,RollingMean,167.56,20.48,-0.3864921733940547,20.48
pe-ap,0.45,baseline,LinearInterpolation,168.61,20.61,-0.4039896293473082,20.24
pe-ap,0.5,baseline,Mean,136.03,16.61,-9.195521624438818e-05,18.8
pe-ap,0.5,baseline,Median,146.16,17.85,-0.15462704076604106,17.68
pe-ap,0.5,baseline,KNNImputer,136.03,16.61,-9.195521624438818e-05,18.8
pe-ap,0.5,baseline,ForwardFill,160.16,19.56,-0.38649900034357976,19.34
pe-ap,0.5,baseline,BackwardFill,180.71,22.07,-0.7650431549522028,18.74
pe-ap,0.5,baseline,RollingMean,163.79,20.01,-0.45009562274306525,19.61
pe-ap,0.5,baseline,LinearInterpolation,156.42,19.11,-0.3225179146197159,18.07
ap-pi,0.2,baseline,Mean,137.23,15.83,-0.00016423847702551342,16.48
ap-pi,0.2,baseline,Median,146.85,16.94,-0.1453566406008635,14.67
ap-pi,0.2,baseline,KNNImputer,137.23,15.83,-0.00016423847702551342,16.48
ap-pi,0.2,baseline,ForwardFill,161.07,18.58,-0.3778221202690557,13.61
ap-pi,0.2,baseline,BackwardFill,136.73,15.77,0.007122343187741631,10.27
ap-pi,0.2,baseline,RollingMean,156.45,18.05,-0.2998637498390111,14.33
ap-pi,0.2,baseline,LinearInterpolation,133.16,15.36,0.058244215085281326,11.39
ap-pi,0.2,stacking,StackingRegressor,52.206,6.074,0.8204,4.42
ap-pi,0.25,baseline,Mean,141.69,16.44,-0.0034830025629570827,16.7
ap-pi,0.25,baseline,Median,152.68,17.71,-0.1652064139953453,15.2
ap-pi,0.25,baseline,KNNImputer,141.69,16.44,-0.0034830025629570827,16.7
ap-pi,0.25,baseline,ForwardFill,165.87,19.24,-0.37513428678052274,15.16
ap-pi,0.25,baseline,BackwardFill,132.23,15.34,0.12603144698370794,10.1
ap-pi,0.25,baseline,RollingMean,155.88,18.09,-0.2144885883134986,14.73
ap-pi,0.25,baseline,LinearInterpolation,134.13,15.56,0.10072335206478333,12.47
ap-pi,0.25,stacking,StackingRegressor,68.0825,7.8475,0.5374,6.43
ap-pi,0.3,baseline,Mean,140.3,16.28,-0.00416028767512211,16.17
ap-pi,0.3,baseline,Median,151.45,17.57,-0.17021598988769004,14.76
ap-pi,0.3,baseline,KNNImputer,140.3,16.28,-0.00416028767512211,16.17
ap-pi,0.3,baseline,ForwardFill,173.09,20.08,-0.5284950532761437,15.91
ap-pi,0.3,baseline,BackwardFill,131.65,15.28,0.1157388650437231,10.81
ap-pi,0.3,baseline,RollingMean,164.41,19.08,-0.37897746032001245,15.6
ap-pi,0.3,baseline,LinearInterpolation,136.11,15.79,0.054896116472386014,12.79
ap-pi,0.3,stacking,StackingRegressor,53.3467,6.21,0.7943,4.3867
ap-pi,0.35,baseline,Mean,134.3,15.54,-0.002276847714970165,15.08
ap-pi,0.35,baseline,Median,145.23,16.81,-0.17211287289108057,13.68
ap-pi,0.35,baseline,KNNImputer,134.3,15.54,-0.002276847714970165,15.08
ap-pi,0.35,baseline,ForwardFill,165.73,19.18,-0.5262982089245918,14.51
ap-pi,0.35,baseline,BackwardFill,131.24,15.19,0.042841731536634176,10.51
ap-pi,0.35,baseline,RollingMean,155.12,17.95,-0.3371396897384489,13.88
ap-pi,0.35,baseline,LinearInterpolation,129.32,14.97,0.07071206261279495,11.77
ap-pi,0.35,stacking,StackingRegressor,53.3467,6.21,0.7943,4.3867
ap-pi,0.4,baseline,Mean,127.48,14.67,-5.2903708118057224e-05,14.09
ap-pi,0.4,baseline,Median,137.26,15.8,-0.15929197591604005,12.36
ap-pi,0.4,baseline,KNNImputer,127.48,14.67,-5.2903708118057224e-05,14.09
ap-pi,0.4,baseline,ForwardFill,162.38,18.69,-0.622609455020261,13.69
ap-pi,0.4,baseline,BackwardFill,126.72,14.59,0.011905817610376679,9.71
ap-pi,0.4,baseline,RollingMean,151.21,17.41,-0.4070138840761359,13.04
ap-pi,0.4,baseline,LinearInterpolation,125.12,14.4,0.03667860319443561,10.94
ap-pi,0.4,stacking,StackingRegressor,53.3467,6.21,0.7943,4.3867
ap-pi,0.45,baseline,Mean,123.79,14.24,-0.00019453213111608747,13.53
ap-pi,0.45,baseline,Median,133.62,15.37,-0.16546873746437973,11.84
ap-pi,0.45,baseline,KNNImputer,123.79,14.24,-0.00019453213111608747,13.53
ap-pi,0.45,baseline,ForwardFill,163.2,18.78,-0.7385913601102361,13.76
ap-pi,0.45,baseline,BackwardFill,130.01,14.96,-0.10331454960124531,9.94
ap-pi,0.45,baseline,RollingMean,154.12,17.73,-0.5504858379371285,13.24
ap-pi,0.45,baseline,LinearInterpolation,124.91,14.37,-0.01850512905439783,10.66
ap-pi,0.45,stacking,StackingRegressor,53.3467,6.21,0.7943,4.3867
ap-pi,0.5,baseline,Mean,120.35,13.82,-0.002116056551035639,13.05
ap-pi,0.5,baseline,Median,129.62,14.88,-0.16251982203735849,11.21
ap-pi,0.5,baseline,KNNImputer,120.35,13.82,-0.002116056551035639,13.05
ap-pi,0.5,baseline,ForwardFill,169.18,19.42,-0.9802168015052186,13.69
ap-pi,0.5,baseline,BackwardFill,131.85,15.14,-0.2028213737073008,9.91
ap-pi,0.5,baseline,RollingMean,162.22,18.63,-0.820666103144974,13.32
ap-pi,0.5,baseline,LinearInterpolation,127.4,14.63,-0.12299808577678673,10.54
ap-pi,0.5,stacking,StackingRegressor,53.3467,6.21,0.7943,4.3867
pr-ap,0.2,baseline,Mean,107.94,12.53,-0.006763748118064017,11.09
pr-ap,0.2,baseline,Median,112.77,13.09,-0.09901552264844171,10.15
pr-ap,0.2,baseline,KNNImputer,107.94,12.53,-0.006763748118064017,11.09
pr-ap,0.2,baseline,ForwardFill,163.21,18.95,-1.3020355811358524,11.81
pr-ap,0.2,baseline,BackwardFill,140.37,16.3,-0.7026645880204656,9.14
pr-ap,0.2,baseline,RollingMean,154.83,17.98,-1.0717342300858972,11.06
pr-ap,0.2,baseline,LinearInterpolation,119.95,13.93,-0.2434261222852112,9.69
pr-ap,0.2,stacking,StackingRegressor,35.65,4.24,0.8602,26.912
pr-ap,0.25,baseline,Mean,117.82,13.72,-0.002761418037235064,12.92
pr-ap,0.25,baseline,Median,122.94,14.31,-0.09182884974522643,11.96
pr-ap,0.25,baseline,KNNImputer,117.82,13.72,-0.002761418037235064,12.92
pr-ap,0.25,baseline,ForwardFill,158.86,18.5,-0.8228484460521581,12.8
pr-ap,0.25,baseline,BackwardFill,142.89,16.64,-0.47475051986775596,11.09
pr-ap,0.25,baseline,RollingMean,152.74,17.78,-0.6851417699441558,12.33
pr-ap,0.25,baseline,LinearInterpolation,123.17,14.34,-0.09592238562525046,11.0
pr-ap,0.25,stacking,StackingRegressor,38.3775,4.5525,0.872,32.7525
pr-ap,0.3,baseline,Mean,116.55,13.57,-0.0032116254770249153,12.52
pr-ap,0.3,baseline,Median,121.71,14.17,-0.09398431439624977,11.51
pr-ap,0.3,baseline,KNNImputer,116.55,13.57,-0.0032116254770249153,12.52
pr-ap,0.3,baseline,ForwardFill,155.95,18.16,-0.7961302211486898,12.34
pr-ap,0.3,baseline,BackwardFill,145.45,16.94,-0.5623660769230667,11.14
pr-ap,0.3,baseline,RollingMean,153.51,17.87,-0.7402238373468162,12.28
pr-ap,0.3,baseline,LinearInterpolation,125.18,14.57,-0.15720051160577198,10.93
pr-ap,0.3,stacking,StackingRegressor,38.6733,4.5833,0.9008,24.8667
pr-ap,0.35,baseline,Mean,121.3,14.14,-0.002090516782802476,22.01
pr-ap,0.35,baseline,Median,126.69,14.77,-0.09310013674695594,21.51
pr-ap,0.35,baseline,KNNImputer,121.3,14.14,-0.002090516782802476,22.01
pr-ap,0.35,baseline,ForwardFill,142.24,16.58,-0.3778503779246256,21.85
pr-ap,0.35,baseline,BackwardFill,148.88,17.36,-0.5095759051447035,21.13
pr-ap,0.35,baseline,RollingMean,142.51,16.61,-0.3830954934035109,22.02
pr-ap,0.35,baseline,LinearInterpolation,123.68,14.42,-0.04178945414779234,20.67
pr-ap,0.35,stacking,StackingRegressor,38.6733,4.5833,0.9008,24.8667
pr-ap,0.4,baseline,Mean,130.55,15.27,-7.814752946866399e-05,111.0
pr-ap,0.4,baseline,Median,136.42,15.96,-0.09204417857967817,114.8
pr-ap,0.4,baseline,KNNImputer,130.55,15.27,-7.814752946866399e-05,111.0
pr-ap,0.4,baseline,ForwardFill,151.09,17.67,-0.3396294838176317,117.66
pr-ap,0.4,baseline,BackwardFill,165.95,19.41,-0.6161188985576769,117.92
pr-ap,0.4,baseline,RollingMean,149.51,17.49,-0.31162444452954796,117.45
pr-ap,0.4,baseline,LinearInterpolation,135.45,15.84,-0.07661768924484513,116.6
pr-ap,0.4,stacking,StackingRegressor,38.6733,4.5833,0.9008,24.8667
pr-ap,0.45,baseline,Mean,127.31,14.9,-3.3676886527667094e-05,99.69
pr-ap,0.45,baseline,Median,133.62,15.63,-0.10159172239462433,103.16
pr-ap,0.45,baseline,KNNImputer,127.31,14.9,-3.3676886527667094e-05,99.69
pr-ap,0.45,baseline,ForwardFill,144.53,16.91,-0.28891010007368956,105.26
pr-ap,0.45,baseline,BackwardFill,154.73,18.1,-0.4771756601826238,105.32
pr-ap,0.45,baseline,RollingMean,148.67,17.4,-0.363734109045623,105.41
pr-ap,0.45,baseline,LinearInterpolation,129.92,15.2,-0.04156377116896781,104.32
pr-ap,0.45,stacking,StackingRegressor,38.6733,4.5833,0.9008,24.8667
pr-ap,0.5,baseline,Mean,130.27,15.25,-1.7013519029385193e-05,92.63
pr-ap,0.5,baseline,Median,136.62,16.0,-0.10002594948702881,95.74
pr-ap,0.5,baseline,KNNImputer,130.27,15.25,-1.7013519029385193e-05,92.63
pr-ap,0.5,baseline,ForwardFill,149.52,17.51,-0.31750413735793503,97.81
pr-ap,0.5,baseline,BackwardFill,143.16,16.76,-0.20782665320344496,96.31
pr-ap,0.5,baseline,RollingMean,151.24,17.71,-0.3478861561078481,97.85
pr-ap,0.5,baseline,LinearInterpolation,128.56,15.05,0.02596244032115891,95.86
pr-ap,0.5,stacking,StackingRegressor,38.6733,4.5833,0.9008,24.8667
rj-ap,0.2,baseline,Mean,56.15,6.39,-0.036969353543456096,4.79
rj-ap,0.2,baseline,Median,57.8,6.58,-0.09860916993858804,3.48
rj-ap,0.2,baseline,KNNImputer,56.15,6.39,-0.036969353543456096,4.79
rj-ap,0.2,baseline,ForwardFill,38.66,4.4,0.5083728206761352,2.99
rj-ap,0.2,baseline,BackwardFill,113.57,12.92,-3.2417095597361225,6.44
rj-ap,0.2,baseline,RollingMean,42.92,4.88,0.3943133219359891,3.35
rj-ap,0.2,baseline,LinearInterpolation,65.02,7.4,-0.39033070374287604,4.18
rj-ap,0.2,stacking,StackingRegressor,47.566,5.536,0.2571,6.742
rj-ap,0.25,baseline,Mean,115.14,13.31,-0.0035272001559152333,21.2
rj-ap,0.25,baseline,Median,119.07,13.76,-0.07306723752083455,20.78
rj-ap,0.25,baseline,KNNImputer,115.14,13.31,-0.0035272001559152333,21.2
rj-ap,0.25,baseline,ForwardFill,106.44,12.3,0.14238990750006386,19.21
rj-ap,0.25,baseline,BackwardFill,137.71,15.91,-0.4354341738923986,20.75
rj-ap,0.25,baseline,RollingMean,109.23,12.62,0.09687841372483952,19.73
rj-ap,0.25,baseline,LinearInterpolation,112.7,13.02,0.038677312522877094,19.5
rj-ap,0.25,stacking,StackingRegressor,48.6725,5.6125,0.4194,6.1675
rj-ap,0.3,baseline,Mean,106.39,12.27,-0.0020468861255404924,18.33
rj-ap,0.3,baseline,Median,110.25,12.71,-0.07607833202442693,17.93
rj-ap,0.3,baseline,KNNImputer,106.39,12.27,-0.0020468861255404924,18.33
rj-ap,0.3,baseline,ForwardFill,99.12,11.43,0.1301518371651974,16.64
rj-ap,0.3,baseline,BackwardFill,126.23,14.56,-0.41077692569652524,17.78
rj-ap,0.3,baseline,RollingMean,102.27,11.79,0.07409886032041446,17.16
rj-ap,0.3,baseline,LinearInterpolation,103.62,11.95,0.049434694614082675,16.74
rj-ap,0.3,stacking,StackingRegressor,55.7867,6.42,0.3853,6.73
rj-ap,0.35,baseline,Mean,115.07,13.32,-0.008087562516396973,17.81
rj-ap,0.35,baseline,Median,119.16,13.8,-0.08106556814045396,17.53
rj-ap,0.35,baseline,KNNImputer,115.07,13.32,-0.008087562516396973,17.81
rj-ap,0.35,baseline,ForwardFill,114.6,13.27,0.00017633551297502326,16.99
rj-ap,0.35,baseline,BackwardFill,118.73,13.74,-0.07321334965049364,17.29
rj-ap,0.35,baseline,RollingMean,116.16,13.45,-0.027247724460928602,17.26
rj-ap,0.35,baseline,LinearInterpolation,110.39,12.78,0.07217492367033629,16.62
rj-ap,0.35,stacking,StackingRegressor,55.7867,6.42,0.3853,6.73
rj-ap,0.4,baseline,Mean,110.64,12.8,-0.0085618127665128,16.35
rj-ap,0.4,baseline,Median,114.73,13.27,-0.0843709794238483,15.97
rj-ap,0.4,baseline,KNNImputer,110.64,12.8,-0.0085618127665128,16.35
rj-ap,0.4,baseline,ForwardFill,110.49,12.78,-0.005833461566710607,15.59
rj-ap,0.4,baseline,BackwardFill,112.19,12.98,-0.036938106395357106,15.58
rj-ap,0.4,baseline,RollingMean,111.73,12.93,-0.028467236787134587,15.79
rj-ap,0.4,baseline,LinearInterpolation,106.22,12.29,0.07039306726766481,15.12
rj-ap,0.4,stacking,StackingRegressor,55.7867,6.42,0.3853,6.73
rj-ap,0.45,baseline,Mean,105.77,12.23,-0.008984734827430563,15.05
rj-ap,0.45,baseline,Median,109.89,12.7,-0.08911175851122666,14.68
rj-ap,0.45,baseline,KNNImputer,105.77,12.23,-0.008984734827430563,15.05
rj-ap,0.45,baseline,ForwardFill,106.2,12.28,-0.017159538386704032,14.4
rj-ap,0.45,baseline,BackwardFill,107.37,12.41,-0.03979935048193184,14.29
rj-ap,0.45,baseline,RollingMean,107.51,12.43,-0.042337768513532215,14.61
rj-ap,0.45,baseline,LinearInterpolation,102.02,11.79,0.061269494935436875,13.95
rj-ap,0.45,stacking,StackingRegressor,55.7867,6.42,0.3853,6.73
rj-ap,0.5,baseline,Mean,100.97,11.64,-0.0041332932603712624,13.98
rj-ap,0.5,baseline,Median,104.82,12.09,-0.08215314699286225,13.47
rj-ap,0.5,baseline,KNNImputer,100.97,11.64,-0.0041332932603712624,13.98
rj-ap,0.5,baseline,ForwardFill,101.42,11.69,-0.013185961536278379,13.25
rj-ap,0.5,baseline,BackwardFill,103.72,11.96,-0.05959248373823889,13.24
rj-ap,0.5,baseline,RollingMean,102.9,11.87,-0.043001265124553045,13.51
rj-ap,0.5,baseline,LinearInterpolation,98.26,11.33,0.0489939704325586,12.91
rj-ap,0.5,stacking,StackingRegressor,55.7867,6.42,0.3853,6.73
rn-ap,0.2,baseline,Mean,28.48,3.12,-0.5975594545783951,3.07
rn-ap,0.2,baseline,Median,22.77,2.5,-0.02133834616392094,1.86
rn-ap,0.2,baseline,KNNImputer,28.48,3.12,-0.5975594545783951,3.07
rn-ap,0.2,baseline,ForwardFill,19.48,2.14,0.2526106523913164,1.42
rn-ap,0.2,baseline,RollingMean,21.34,2.34,0.10366483559191564,1.45
rn-ap,0.25,baseline,Mean,30.19,3.3,-1.057213697632974,3.24
rn-ap,0.25,baseline,Median,21.05,2.3,-5.859971857979929e-05,1.77
rn-ap,0.25,baseline,KNNImputer,30.19,3.3,-1.057213697632974,3.24
rn-ap,0.25,baseline,ForwardFill,17.89,1.96,0.2774193453763909,1.27
rn-ap,0.25,baseline,RollingMean,19.67,2.15,0.12666875109238473,1.36
rn-ap,0.3,baseline,Mean,30.83,3.37,-1.515205221905723,3.3
rn-ap,0.3,baseline,Median,19.48,2.13,-0.003786489071549548,1.62
rn-ap,0.3,baseline,KNNImputer,30.83,3.37,-1.515205221905723,3.3
rn-ap,0.3,baseline,ForwardFill,17.05,1.86,0.23118376681595276,1.25
rn-ap,0.3,baseline,RollingMean,19.93,2.18,-0.05118886682110624,1.52
rn-ap,0.35,baseline,Mean,28.89,3.17,-1.1330934331414326,2.93
rn-ap,0.35,baseline,Median,19.95,2.19,-0.016854558382042528,1.68
rn-ap,0.35,baseline,KNNImputer,28.89,3.17,-1.1330934331414326,2.93
rn-ap,0.35,baseline,ForwardFill,15.75,1.73,0.3662473758302758,1.16
rn-ap,0.35,baseline,RollingMean,18.82,2.07,0.09450397531437882,1.48
rn-ap,0.4,baseline,Mean,30.34,3.33,-1.1397956330570005,3.0
rn-ap,0.4,baseline,Median,20.93,2.3,-0.018528627734646808,1.82
rn-ap,0.4,baseline,KNNImputer,30.34,3.33,-1.1397956330570005,3.0
rn-ap,0.4,baseline,ForwardFill,16.83,1.85,0.3412285668231113,1.33
rn-ap,0.4,baseline,RollingMean,19.04,2.09,0.1573032017003284,1.54
rn-ap,0.45,baseline,Mean,128.14,14.52,-0.0441165702621813,10.12
rn-ap,0.45,baseline,Median,129.69,14.69,-0.06954857047377194,9.95
